id,url,header,address,area,rooms,bathrooms,garages,amenities,price,condo,crawler,crawled_at
2516807229,https://www.vivareal.com.br/imovel/apartamento-1-quartos-liberdade-centro-sao-paulo-com-garagem-30m2-aluguel-RS1600-id-2516807229/,"Apartamento com Quarto para Aluguel, 30m²","Liberdade, São Paulo - SP",30,1 Quarto,1 Banheiro,1 Vaga,"Piscina
Academia
Churrasqueira
Elevador
Cozinha",R$ 1.600 /mês,R$ 605,São Paulo,2021-05-11 18:28
2515993623,https://www.vivareal.com.br/imovel/apartamento-2-quartos-aclimacao-centro-sao-paulo-com-garagem-80m2-venda-RS995000-id-2515993623/,Apartamento com 2 Quartos para Venda/Aluguel 80m²,"Aclimação, São Paulo - SP",80,2 Quartos,2 Banheiros,2 Vagas,"Varanda
Academia
Área de serviço
Playground
Salão de festas","R$ 4.500 /mês
R$ 995.000",R$ 603,São Paulo,2021-05-11 18:28
2510397094,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-86m2-aluguel-RS1900-id-2510397094/,"Apartamento com 2 Quartos para Aluguel, 86m²","Brooklin, São Paulo - SP",86,2 Quartos,2 Banheiros,1 Vaga,,R$ 1.900 /mês,R$ 1.160,São Paulo,2021-05-11 18:28
2519140827,https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-buarque-centro-sao-paulo-34m2-aluguel-RS1200-id-2519140827/,"Apartamento com Quarto para Aluguel, 34m²","Rua Doutor Vila Nova, 186 - Vila Buarque, São Paulo - SP",34,1 Quarto,1 Banheiro,-- Vaga,,R$ 1.200 /mês,R$ 595,São Paulo,2021-05-11 18:28
2514698774,https://www.vivareal.com.br/imovel/apartamento-2-quartos-moema-zona-sul-sao-paulo-com-garagem-65m2-aluguel-RS3900-id-2514698774/,"Apartamento com 2 Quartos para Aluguel, 65m²","Avenida Chibarás - Moema, São Paulo - SP",65,2 Quartos,2 Banheiros,2 Vagas,"Piscina
Varanda
Ar-condicionado
Elevador
Cozinha",R$ 3.900 /mês,R$ 800,São Paulo,2021-05-11 18:28
2496952877,https://www.vivareal.com.br/imovel/apartamento-2-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-76m2-aluguel-RS3300-id-2496952877/,"Apartamento com 2 Quartos para Aluguel, 76m²","Rua Arminda, 80 - Itaim Bibi, São Paulo - SP",76,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Ar-condicionado
Elevador
Condomínio fechado
Jardim",R$ 3.300 /mês,R$ 1.092,São Paulo,2021-05-11 18:28
2513808408,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-38m2-aluguel-RS2700-id-2513808408/,"Apartamento com Quarto para Aluguel, 38m²","Rua Paim, 262 - Bela Vista, São Paulo - SP",38,1 Quarto,1 Banheiro,-- Vaga,"Mobiliado
Piscina
Academia
Churrasqueira
Elevador",R$ 2.700 /mês,R$ 480,São Paulo,2021-05-11 18:28
2517098600,https://www.vivareal.com.br/imovel/apartamento-3-quartos-perdizes-zona-oeste-sao-paulo-com-garagem-82m2-aluguel-RS2500-id-2517098600/,"Apartamento com 3 Quartos para Aluguel, 82m²","Perdizes, São Paulo - SP",82,3 Quartos,3 Banheiros,2 Vagas,"Piscina
Varanda
Churrasqueira
Garagem
Elevador",R$ 2.500 /mês,R$ 1.000,São Paulo,2021-05-11 18:28
2512565785,https://www.vivareal.com.br/imovel/apartamento-1-quartos-cidade-moncoes-zona-sul-sao-paulo-com-garagem-63m2-aluguel-RS5010-id-2512565785/,"Apartamento com Quarto para Aluguel, 63m²","Avenida Engenheiro Luiz Carlos Berrini - Cidade Monções, São Paulo - SP",63,1 Quarto,2 Banheiros,1 Vaga,"Mobiliado
Piscina
Ar-condicionado
Elevador
Jardim",R$ 5.010 /mês,R$ 898,São Paulo,2021-05-11 18:28
2514505878,https://www.vivareal.com.br/imovel/apartamento-2-quartos-chacara-santo-antonio-zona-sul-sao-paulo-com-garagem-64m2-aluguel-RS3400-id-2514505878/,"Apartamento com 2 Quartos para Aluguel, 64m²","Rua Diogo de Quadros, 340 - Chácara Santo Antônio, São Paulo - SP",64,2 Quartos,2 Banheiros,2 Vagas,"Mobiliado
Piscina
Academia
Churrasqueira
Ar-condicionado",R$ 3.400 /mês,R$ 688,São Paulo,2021-05-11 18:28
2503632673,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-com-garagem-72m2-aluguel-RS1450-id-2503632673/,"Apartamento com 2 Quartos para Aluguel, 72m²","Rua Japurá - Bela Vista, São Paulo - SP",72,2 Quartos,1 Banheiro,1 Vaga,"Elevador
Cozinha
Escritório",R$ 1.450 /mês,R$ 576,São Paulo,2021-05-11 18:28
2517972576,https://www.vivareal.com.br/imovel/apartamento-2-quartos-saude-zona-sul-sao-paulo-com-garagem-70m2-aluguel-RS2100-id-2517972576/,"Apartamento com 2 Quartos para Aluguel, 70m²","Rua Paracatu - Saúde, São Paulo - SP",70,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Elevador
Condomínio fechado
Salão de festas
Quadra poliesportiva",R$ 2.100 /mês,R$ 701,São Paulo,2021-05-11 18:28
2503208497,https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-55m2-aluguel-RS1250-id-2503208497/,"Apartamento com Quarto para Aluguel, 55m²","Rua Doutor Nicolau de Sousa Queirós, 537 - Vila Mariana, São Paulo - SP",55,1 Quarto,1 Banheiro,1 Vaga,"Academia
Churrasqueira
Elevador
Jardim
Playground",R$ 1.250 /mês,R$ 615,São Paulo,2021-05-11 18:28
2518955358,https://www.vivareal.com.br/imovel/apartamento-4-quartos-cerqueira-cesar-centro-sao-paulo-com-garagem-223m2-venda-RS2399800-id-2518955358/,Apartamento com 4 Quartos para Venda/Aluguel 223m²,"Alameda Itu, 820 - Cerqueira César, São Paulo - SP",223,4 Quartos,5 Banheiros,2 Vagas,"Piscina
Área de serviço
Salão de festas
Copa
Piscina para adulto","R$ 9.990 /mês
R$ 2.399.800",R$ 3.200,São Paulo,2021-05-11 18:28
2512565701,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-80m2-aluguel-RS4100-id-2512565701/,"Apartamento com 3 Quartos para Aluguel, 80m²","Rua Visconde da Luz - Vila Nova Conceição, São Paulo - SP",80,3 Quartos,2 Banheiros,1 Vaga,"Piscina
Área de serviço
Jardim
Salão de festas
Quadra poliesportiva",R$ 4.100 /mês,R$ 900,São Paulo,2021-05-11 18:29
2517999728,https://www.vivareal.com.br/imovel/apartamento-1-quartos-santa-cecilia-centro-sao-paulo-40m2-aluguel-RS1500-id-2517999728/,"Apartamento com Quarto para Aluguel, 40m²","Alameda Barros - Santa Cecília, São Paulo - SP",40,1 Quarto,1 Banheiro,-- Vaga,,R$ 1.500 /mês,R$ 570,São Paulo,2021-05-11 18:29
2519217273,https://www.vivareal.com.br/imovel/apartamento-1-quartos-pinheiros-zona-oeste-sao-paulo-com-garagem-39m2-aluguel-RS3300-id-2519217273/,"Apartamento com Quarto para Aluguel, 39m²","Rua Lisboa, 509 - Pinheiros, São Paulo - SP",39,1 Quarto,1 Banheiro,1 Vaga,"Mobiliado
Piscina
Varanda gourmet
Academia
Churrasqueira",R$ 3.300 /mês,R$ 450,São Paulo,2021-05-11 18:29
2510499870,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-paulista-zona-sul-sao-paulo-com-garagem-79m2-aluguel-RS6000-id-2510499870/,"Apartamento com 2 Quartos para Aluguel, 79m²","Jardim Paulista, São Paulo - SP",79,2 Quartos,2 Banheiros,2 Vagas,"Piscina
Academia
Espaço gourmet
Salão de festas",R$ 6.000 /mês,R$ 1.000,São Paulo,2021-05-11 18:29
2517046876,https://www.vivareal.com.br/imovel/apartamento-1-quartos-pinheiros-zona-oeste-sao-paulo-com-garagem-64m2-aluguel-RS5500-id-2517046876/,"Apartamento com Quarto para Aluguel, 64m²","Rua Doutor Virgílio de Carvalho Pinto - Pinheiros, São Paulo - SP",64,1 Quarto,2 Banheiros,1 Vaga,"Piscina
Varanda gourmet
Academia
Churrasqueira
Ar-condicionado",R$ 5.500 /mês,R$ 615,São Paulo,2021-05-11 18:29
2511931724,https://www.vivareal.com.br/imovel/apartamento-2-quartos-sao-judas-zona-sul-sao-paulo-com-garagem-70m2-aluguel-RS3200-id-2511931724/,"Apartamento com 2 Quartos para Aluguel, 70m²","São Judas, São Paulo - SP",70,2 Quartos,2 Banheiros,2 Vagas,"Piscina
Varanda gourmet
Churrasqueira
Elevador
Cozinha",R$ 3.200 /mês,R$ 695,São Paulo,2021-05-11 18:29
2515853872,https://www.vivareal.com.br/imovel/apartamento-2-quartos-aclimacao-centro-sao-paulo-com-garagem-56m2-aluguel-RS1600-id-2515853872/,"Apartamento com 2 Quartos para Aluguel, 56m²","Rua Conselheiro Furtado - Aclimação, São Paulo - SP",56,2 Quartos,1 Banheiro,1 Vaga,"Academia
Elevador
Armário na cozinha
Interfone
Salão de jogos",R$ 1.600 /mês,R$ 710,São Paulo,2021-05-11 18:29
2515921886,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-com-garagem-52m2-aluguel-RS2800-id-2515921886/,"Apartamento com 2 Quartos para Aluguel, 52m²","Rua Paim - Bela Vista, São Paulo - SP",52,2 Quartos,2 Banheiros,1 Vaga,"Mobiliado
Piscina
Varanda
Varanda gourmet
Cozinha",R$ 2.800 /mês,R$ 526,São Paulo,2021-05-11 18:29
2510667868,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-55m2-aluguel-RS3700-id-2510667868/,"Apartamento com 2 Quartos para Aluguel, 55m²","Rua Nebraska, 261 - Brooklin, São Paulo - SP",55,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Academia
Churrasqueira
Elevador
Área de serviço",R$ 3.700 /mês,,São Paulo,2021-05-11 18:29
2517999421,https://www.vivareal.com.br/imovel/apartamento-2-quartos-higienopolis-centro-sao-paulo-70m2-aluguel-RS2200-id-2517999421/,"Apartamento com 2 Quartos para Aluguel, 70m²","Rua Jaguaribe, 642 - Higienópolis, São Paulo - SP",70,2 Quartos,1 Banheiro,-- Vaga,,R$ 2.200 /mês,R$ 326,São Paulo,2021-05-11 18:29
2499433781,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-centro-sao-paulo-36m2-aluguel-RS850-id-2499433781/,"Apartamento com Quarto para Aluguel, 36m²","Rua Álvaro de Carvalho, 22 - Centro, São Paulo - SP",36,1 Quarto,1 Banheiro,-- Vaga,"Próximo a hospitais
Próximo a shopping
Próximo a transporte público
Circuito de segurança",R$ 850 /mês,R$ 557,São Paulo,2021-05-11 18:29
2509991186,https://www.vivareal.com.br/imovel/apartamento-3-quartos-mooca-zona-leste-sao-paulo-com-garagem-65m2-aluguel-RS2800-id-2509991186/,"Apartamento com 3 Quartos para Aluguel, 65m²","Rua Ipanema, 67 - Móoca, São Paulo - SP",65,3 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Garagem
Elevador
Cozinha",R$ 2.800 /mês,R$ 450,São Paulo,2021-05-11 18:29
2498469622,https://www.vivareal.com.br/imovel/apartamento-2-quartos-consolacao-centro-sao-paulo-com-garagem-108m2-aluguel-RS3800-id-2498469622/,"Apartamento com 2 Quartos para Aluguel, 108m²","Rua Bela Cintra - Consolação, São Paulo - SP",108,2 Quartos,3 Banheiros,1 Vaga,"Academia
Cozinha
Playground
Salão de festas
Lavanderia",R$ 3.800 /mês,R$ 900,São Paulo,2021-05-11 18:29
2513518591,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jabaquara-zona-sul-sao-paulo-com-garagem-63m2-aluguel-RS1400-id-2513518591/,"Apartamento com 3 Quartos para Aluguel, 63m²","Rua das Grumixamas - Jabaquara, São Paulo - SP",63,3 Quartos,2 Banheiros,1 Vaga,"Condomínio fechado
Segurança 24h
Sistema de alarme",R$ 1.400 /mês,R$ 580,São Paulo,2021-05-11 18:29
2504841200,https://www.vivareal.com.br/imovel/apartamento-3-quartos-moema-zona-sul-sao-paulo-com-garagem-180m2-aluguel-RS16000-id-2504841200/,"Apartamento com 3 Quartos para Aluguel, 180m²","Alameda dos Arapanés - Moema, São Paulo - SP",180,3 Quartos,3 Banheiros,3 Vagas,"Piscina
Varanda
Academia
Ar-condicionado
Área de serviço",R$ 16.000 /mês,R$ 2.400,São Paulo,2021-05-11 18:29
2488812979,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-cunha-bueno-zona-leste-sao-paulo-com-garagem-69m2-aluguel-RS1450-id-2488812979/,"Apartamento com 3 Quartos para Aluguel, 69m²","Avenida Casa Grande, 900 - Vila Cunha Bueno, São Paulo - SP",69,3 Quartos,1 Banheiro,1 Vaga,"Piscina
Academia
Churrasqueira
Elevador
Playground",R$ 1.450 /mês,R$ 650,São Paulo,2021-05-11 18:29
2515239693,https://www.vivareal.com.br/imovel/apartamento-4-quartos-moema-zona-sul-sao-paulo-com-garagem-104m2-aluguel-RS6200-id-2515239693/,"Apartamento com 4 Quartos para Aluguel, 104m²","Moema, São Paulo - SP",104,4 Quartos,4 Banheiros,2 Vagas,"Piscina
Playground
Salão de festas
Quadra poliesportiva
Quadra de squash",R$ 6.200 /mês,R$ 1.200,São Paulo,2021-05-11 18:29
2514574134,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bosque-da-saude-zona-sul-sao-paulo-com-garagem-98m2-venda-RS954900-id-2514574134/,Apartamento com 2 Quartos para Venda/Aluguel 98m²,"Avenida Itaboraí, 448 - Bosque da Saúde, São Paulo - SP",98,2 Quartos,3 Banheiros,2 Vagas,"Piscina
Churrasqueira
Jardim
Playground
Piscina infantil","R$ 3.400 /mês
R$ 954.900",R$ 753,São Paulo,2021-05-11 18:29
2518320906,https://www.vivareal.com.br/imovel/apartamento-1-quartos-cerqueira-cesar-centro-sao-paulo-com-garagem-40m2-aluguel-RS2250-id-2518320906/,"Apartamento com Quarto para Aluguel, 40m²","Rua Bela Cintra - Cerqueira César, São Paulo - SP",40,1 Quarto,1 Banheiro,1 Vaga,"Piscina
Academia
Churrasqueira
Elevador
Condomínio fechado",R$ 2.250 /mês,R$ 450,São Paulo,2021-05-11 18:29
2518108456,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-sonia-zona-oeste-sao-paulo-com-garagem-54m2-aluguel-RS2100-id-2518108456/,"Apartamento com 2 Quartos para Aluguel, 54m²","Avenida Professor Gióia Martins - Vila Sônia, São Paulo - SP",54,2 Quartos,1 Banheiro,1 Vaga,"Piscina
Churrasqueira
Playground
Salão de festas
Quadra poliesportiva",R$ 2.100 /mês,R$ 536,São Paulo,2021-05-11 18:29
2515994411,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-clementino-zona-sul-sao-paulo-com-garagem-78m2-venda-RS550000-id-2515994411/,Apartamento com 2 Quartos à Venda/Aluguel 78m²,"Rua Doutor Afonso Baccari - Vila Clementino, São Paulo - SP",78,2 Quartos,1 Banheiro,1 Vaga,"Elevador
Salão de festas","R$ 2.300 /mês
R$ 550.000",R$ 918,São Paulo,2021-05-11 18:29
2511519390,https://www.vivareal.com.br/imovel/apartamento-1-quartos-brooklin-zona-sul-sao-paulo-com-garagem-55m2-venda-RS770000-id-2511519390/,Apartamento com Quarto para Venda/Aluguel 55m²,"Brooklin, São Paulo - SP",55,1 Quarto,1 Banheiro,1 Vaga,"Piscina
Churrasqueira
Ar-condicionado
Jardim
Playground","R$ 4.200 /mês
R$ 770.000",R$ 620,São Paulo,2021-05-11 18:29
2518881994,https://www.vivareal.com.br/imovel/apartamento-2-quartos-campo-belo-zona-sul-sao-paulo-com-garagem-98m2-venda-RS1200000-id-2518881994/,Apartamento com 2 Quartos para Venda/Aluguel 98m²,"Rua Morais de Barros - Campo Belo, São Paulo - SP",98,2 Quartos,3 Banheiros,2 Vagas,"Piscina
Playground
Salão de festas
Sauna","R$ 4.800 /mês
R$ 1.200.000",R$ 1.324,São Paulo,2021-05-11 18:29
2518254895,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-marajoara-zona-sul-sao-paulo-com-garagem-75m2-aluguel-RS2300-id-2518254895/,"Apartamento com 3 Quartos para Aluguel, 75m²","Jardim Marajoara, São Paulo - SP",75,3 Quartos,2 Banheiros,2 Vagas,"Varanda
Churrasqueira
Área de serviço
Quadra poliesportiva
Armário na cozinha",R$ 2.300 /mês,R$ 650,São Paulo,2021-05-11 18:29
2513371973,https://www.vivareal.com.br/imovel/apartamento-1-quartos-saude-zona-sul-sao-paulo-40m2-aluguel-RS1300-id-2513371973/,"Apartamento com Quarto para Aluguel, 40m²","Rua São Sebastião, 80 - Saúde, São Paulo - SP",40,1 Quarto,1 Banheiro,-- Vaga,"Elevador
Condomínio fechado
Área de serviço
Aceita animais
Salão de festas",R$ 1.300 /mês,R$ 355,São Paulo,2021-05-11 18:29
2454858249,https://www.vivareal.com.br/imovel/apartamento-2-quartos-mirandopolis-zona-sul-sao-paulo-com-garagem-69m2-aluguel-RS4200-id-2454858249/,"Apartamento com 2 Quartos para Aluguel, 69m²","Alameda das Boninas - Mirandópolis, São Paulo - SP",69,2 Quartos,2 Banheiros,2 Vagas,"Piscina
Varanda
Varanda gourmet
Academia
Churrasqueira",R$ 4.200 /mês,R$ 998,São Paulo,2021-05-11 18:29
2512562402,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-70m2-aluguel-RS3000-id-2512562402/,"Apartamento com Quarto para Aluguel, 70m²","Alameda Ribeirão Preto, 506 - Bela Vista, São Paulo - SP",70,1 Quarto,2 Banheiros,-- Vaga,"Elevador
Aceita animais",R$ 3.000 /mês,R$ 620,São Paulo,2021-05-11 18:29
2517451327,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-aeroporto-zona-sul-sao-paulo-com-garagem-50m2-aluguel-RS2800-id-2517451327/,"Apartamento com Quarto para Aluguel, 50m²","Rua Vapabussu, 66 - Jardim Aeroporto, São Paulo - SP",50,1 Quarto,2 Banheiros,1 Vaga,"Mobiliado
Piscina
Academia
Churrasqueira
Ar-condicionado",R$ 2.800 /mês,R$ 512,São Paulo,2021-05-11 18:29
2482199274,https://www.vivareal.com.br/imovel/apartamento-3-quartos-casa-verde-zona-norte-sao-paulo-com-garagem-156m2-venda-RS1380000-id-2482199274/,Apartamento com 3 Quartos para Venda/Aluguel 156m²,"Rua Jaguarete - Casa Verde, São Paulo - SP",156,3 Quartos,4 Banheiros,4 Vagas,"Piscina
Varanda
Churrasqueira
Ar-condicionado
Elevador","R$ 4.000 /mês
R$ 1.380.000",R$ 1.980,São Paulo,2021-05-11 18:29
2508318480,https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-200m2-aluguel-RS22000-id-2508318480/,"Apartamento com 4 Quartos para Aluguel, 200m²","Rua Marcos Lopes - Vila Nova Conceição, São Paulo - SP",200,4 Quartos,6 Banheiros,4 Vagas,"Piscina
Varanda gourmet
Academia
Ar-condicionado
Elevador",R$ 22.000 /mês,R$ 3.300,São Paulo,2021-05-11 18:29
2515993288,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-paulista-zona-sul-sao-paulo-com-garagem-99m2-aluguel-RS5000-id-2515993288/,"Apartamento com 3 Quartos para Aluguel, 99m²","Rua José Maria Lisboa, 155 - Jardim Paulista, São Paulo - SP",99,3 Quartos,2 Banheiros,1 Vaga,"Mobiliado
Cozinha
Jardim",R$ 5.000 /mês,R$ 988,São Paulo,2021-05-11 18:29
2500896300,https://www.vivareal.com.br/imovel/apartamento-3-quartos-barra-funda-zona-oeste-sao-paulo-com-garagem-64m2-venda-RS470000-id-2500896300/,Apartamento com 3 Quartos para Venda/Aluguel 64m²,"Rua Lopes de Oliveira - Barra Funda, São Paulo - SP",64,3 Quartos,1 Banheiro,2 Vagas,"Varanda
Churrasqueira
Garagem
Elevador
Cozinha","R$ 2.300 /mês
R$ 470.000",R$ 494,São Paulo,2021-05-11 18:29
2516979221,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-avelino-zona-leste-sao-paulo-com-garagem-85m2-venda-RS730000-id-2516979221/,Apartamento com 3 Quartos para Venda/Aluguel 85m²,"Rua Giovani Pattoli, 606 - Jardim Avelino, São Paulo - SP",85,3 Quartos,1 Banheiro,2 Vagas,,"R$ 3.000 /mês
R$ 730.000",R$ 900,São Paulo,2021-05-11 18:29
2509978019,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-178m2-aluguel-RS11500-id-2509978019/,"Apartamento com 3 Quartos para Aluguel, 178m²","Brooklin, São Paulo - SP",178,3 Quartos,4 Banheiros,3 Vagas,"Piscina
Varanda
Churrasqueira
Ar-condicionado
Garagem",R$ 11.500 /mês,R$ 1.300,São Paulo,2021-05-11 18:29
2511919999,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-cecilia-centro-sao-paulo-com-garagem-75m2-aluguel-RS2000-id-2511919999/,"Apartamento com 2 Quartos para Aluguel, 75m²","Rua Vitorino Carmilo, 444 - Santa Cecília, São Paulo - SP",75,2 Quartos,2 Banheiros,1 Vaga,"Área de serviço
Playground
Salão de festas
Sala de jantar",R$ 2.000 /mês,R$ 817,São Paulo,2021-05-11 18:29
2513567618,https://www.vivareal.com.br/imovel/apartamento-2-quartos-tatuape-zona-leste-sao-paulo-com-garagem-58m2-aluguel-RS1700-id-2513567618/,"Apartamento com 2 Quartos para Aluguel, 58m²","Rua Filipe Camarão, 94 - Tatuapé, São Paulo - SP",58,2 Quartos,1 Banheiro,1 Vaga,"Academia
Elevador
Aceita animais
Jardim
Playground",R$ 1.700 /mês,R$ 590,São Paulo,2021-05-11 18:29
2518959122,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-olimpia-zona-sul-sao-paulo-com-garagem-80m2-aluguel-RS3000-id-2518959122/,"Apartamento com 3 Quartos para Aluguel, 80m²","Vila Olímpia, São Paulo - SP",80,3 Quartos,2 Banheiros,1 Vaga,"Piscina
Academia
Churrasqueira
Jardim
Playground",R$ 3.000 /mês,R$ 965,São Paulo,2021-05-11 18:29
2517389592,https://www.vivareal.com.br/imovel/apartamento-3-quartos-paraiso-zona-sul-sao-paulo-110m2-venda-RS630000-id-2517389592/,Apartamento com 3 Quartos para Venda/Aluguel 110m²,"Paraíso, São Paulo - SP",110,3 Quartos,2 Banheiros,-- Vaga,"Elevador
Área de serviço","R$ 2.700 /mês
R$ 630.000",R$ 550,São Paulo,2021-05-11 18:29
2517000501,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-paulista-zona-sul-sao-paulo-com-garagem-104m2-venda-RS1100000-id-2517000501/,Apartamento com 3 Quartos para Venda/Aluguel 104m²,"Rua Peixoto Gomide, 1618 - Jardim Paulista, São Paulo - SP",104,3 Quartos,3 Banheiros,1 Vaga,"Cozinha
Segurança 24h
Interfone
Lavanderia","R$ 4.000 /mês
R$ 1.100.000",R$ 1.419,São Paulo,2021-05-11 18:29
2515162780,https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-mariana-zona-sul-sao-paulo-65m2-aluguel-RS1450-id-2515162780/,"Apartamento com Quarto para Aluguel, 65m²","Rua Santa Cruz, 526 - Vila Mariana, São Paulo - SP",65,1 Quarto,1 Banheiro,-- Vaga,,R$ 1.450 /mês,,São Paulo,2021-05-11 18:29
2516454403,https://www.vivareal.com.br/imovel/apartamento-1-quartos-paraiso-zona-sul-sao-paulo-com-garagem-35m2-venda-RS375000-id-2516454403/,Apartamento com Quarto para Venda/Aluguel 35m²,"Rua Vergueiro, 1247 - Paraíso, São Paulo - SP",35,1 Quarto,1 Banheiro,1 Vaga,,"R$ 1.500 /mês
R$ 375.000",R$ 600,São Paulo,2021-05-11 18:29
2518861929,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-paulista-zona-sul-sao-paulo-com-garagem-160m2-venda-RS1100000-id-2518861929/,Apartamento com 3 Quartos para Venda/Aluguel 160m²,"Jardim Paulista, São Paulo - SP",160,3 Quartos,1 Banheiro,1 Vaga,"Mobiliado
Área de serviço
Jardim
Armário embutido
Sala de jantar","R$ 4.000 /mês
R$ 1.100.000",R$ 800,São Paulo,2021-05-11 18:29
2517323107,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-com-garagem-104m2-venda-RS960000-id-2517323107/,Apartamento com 2 Quartos para Venda/Aluguel 104m²,"Rua São Carlos do Pinhal - Bela Vista, São Paulo - SP",104,2 Quartos,2 Banheiros,1 Vaga,"Elevador
Cozinha
Área de serviço
Interfone","R$ 3.300 /mês
R$ 960.000",R$ 1.100,São Paulo,2021-05-11 18:29
2516875233,https://www.vivareal.com.br/imovel/apartamento-2-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-90m2-aluguel-RS5990-id-2516875233/,"Apartamento com 2 Quartos para Aluguel, 90m²","Itaim Bibi, São Paulo - SP",90,2 Quartos,3 Banheiros,2 Vagas,"Piscina
Academia
Elevador
Playground
Salão de festas",R$ 5.990 /mês,R$ 760,São Paulo,2021-05-11 18:29
2465265898,https://www.vivareal.com.br/imovel/apartamento-3-quartos-campo-belo-zona-sul-sao-paulo-com-garagem-218m2-venda-RS2800000-id-2465265898/,Apartamento com 3 Quartos para Venda/Aluguel 218m²,"Rua Volta Redonda - Campo Belo, São Paulo - SP",218,3 Quartos,5 Banheiros,4 Vagas,"Piscina
Varanda
Varanda gourmet
Academia
Churrasqueira","R$ 13.000 /mês
R$ 2.800.000",R$ 1.900,São Paulo,2021-05-11 18:29
2507146788,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cangaiba-zona-leste-sao-paulo-com-garagem-48m2-aluguel-RS1200-id-2507146788/,"Apartamento com 2 Quartos para Aluguel, 48m²","Cangaíba, São Paulo - SP",48,2 Quartos,1 Banheiro,1 Vaga,"Churrasqueira
Cozinha
Quadra poliesportiva
Interfone
Lavanderia",R$ 1.200 /mês,,São Paulo,2021-05-11 18:29
2506084313,https://www.vivareal.com.br/imovel/apartamento-2-quartos-pinheiros-zona-oeste-sao-paulo-com-garagem-64m2-aluguel-RS2800-id-2506084313/,"Apartamento com 2 Quartos para Aluguel, 64m²","Rua Alves Guimarães, 0 - Pinheiros, São Paulo - SP",64,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Academia
Churrasqueira
Elevador
Espaço gourmet",R$ 2.800 /mês,R$ 720,São Paulo,2021-05-11 18:29
2507557236,https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-suzana-zona-oeste-sao-paulo-com-garagem-130m2-aluguel-RS2500-id-2507557236/,"Apartamento com 4 Quartos para Aluguel, 130m²","Rua Doutor Oscar Monteiro de Barros, 617 - Vila Suzana, São Paulo - SP",130,4 Quartos,3 Banheiros,2 Vagas,,R$ 2.500 /mês,R$ 1.561,São Paulo,2021-05-11 18:29
2516974208,https://www.vivareal.com.br/imovel/apartamento-1-quartos-campo-belo-zona-sul-sao-paulo-com-garagem-98m2-aluguel-RS4800-id-2516974208/,"Apartamento com Quarto para Aluguel, 98m²","Rua Morais de Barros - Campo Belo, São Paulo - SP",98,1 Quarto,3 Banheiros,2 Vagas,"Piscina
Academia
Churrasqueira
Segurança 24h
Playground",R$ 4.800 /mês,R$ 1.324,São Paulo,2021-05-11 18:29
