,id,url,header,address,area,rooms,bathrooms,garages,amenities,price,condo,crawler,crawled_at,neighborhood
67,2508865051,https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-olimpia-zona-sul-sao-paulo-com-garagem-54m2-aluguel-RS5750-id-2508865051/,"Apartamento com Quarto para Aluguel, 54m²","Praça Augusto Rademaker Grunewald, 111 - Vila Olímpia, São Paulo - SP",54,1,2,1,"Mobiliado
Piscina
Varanda gourmet
Academia
Ar-condicionado",5750,800,São Paulo,2021-05-11 17:56, Vila Olímpia
68,2514678108,https://www.vivareal.com.br/imovel/apartamento-2-quartos-lapa-zona-oeste-sao-paulo-com-garagem-67m2-aluguel-RS3300-id-2514678108/,"Apartamento com 2 Quartos para Aluguel, 67m²","Rua Faustolo, 1101 - Lapa, São Paulo - SP",67,2,2,2,"Mobiliado
Piscina
Academia
Churrasqueira
Elevador",3300,515,São Paulo,2021-05-11 17:56, Lapa
69,2504820412,https://www.vivareal.com.br/imovel/apartamento-3-quartos-cidade-moncoes-zona-sul-sao-paulo-com-garagem-130m2-aluguel-RS8800-id-2504820412/,"Apartamento com 3 Quartos para Aluguel, 130m²","Rua Pensilvânia, 1342 - Cidade Monções, São Paulo - SP",130,3,5,3,"Mobiliado
Piscina
Academia
Churrasqueira
Ar-condicionado",8800,1600,São Paulo,2021-05-11 17:56, Cidade Monções
70,2503079582,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-deodoro-zona-sul-sao-paulo-com-garagem-70m2-aluguel-RS1600-id-2503079582/,"Apartamento com 2 Quartos para Aluguel, 70m²","Rua Basílio da Cunha - Vila Deodoro, São Paulo - SP",70,2,2,1,"Piscina
Academia
Churrasqueira
Elevador
Salão de festas",1600,1435,São Paulo,2021-05-11 17:56, Vila Deodoro
71,2518583346,https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-cruzeiro-zona-sul-sao-paulo-com-garagem-41m2-aluguel-RS2500-id-2518583346/,"Apartamento com Quarto para Aluguel, 41m²","Rua Luís Correia de Melo, 250 - Vila Cruzeiro, São Paulo - SP",41,1,1,1,"Mobiliado
Piscina
Academia
Churrasqueira
Elevador",2500,370,São Paulo,2021-05-11 17:56, Vila Cruzeiro
72,2512100083,https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-madalena-zona-oeste-sao-paulo-60m2-aluguel-RS6000-id-2512100083/,"Apartamento com Quarto para Aluguel, 60m²","Rua Girassol, 998 - Vila Madalena, São Paulo - SP",60,1,1,--,"Mobiliado
Piscina
Varanda gourmet
Academia
Churrasqueira",6000,,São Paulo,2021-05-11 17:56, Vila Madalena
73,2514230893,https://www.vivareal.com.br/imovel/apartamento-2-quartos-pinheiros-zona-oeste-sao-paulo-75m2-aluguel-RS2600-id-2514230893/,"Apartamento com 2 Quartos para Aluguel, 75m²","Rua Cunha Gago, 235 - Pinheiros, São Paulo - SP",75,2,1,--,"Elevador
Aceita animais
Bicicletário",2600,550,São Paulo,2021-05-11 17:56, Pinheiros
74,2508310592,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-sonia-zona-oeste-sao-paulo-com-garagem-65m2-aluguel-RS1500-id-2508310592/,"Apartamento com 2 Quartos para Aluguel, 65m²","Rua Santa Crescência, 85 - Vila Sônia, São Paulo - SP",65,2,1,1,"Piscina
Elevador
Aceita animais
Jardim
Salão de festas",1500,660,São Paulo,2021-05-11 17:56, Vila Sônia
75,2517302742,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-paulista-zona-sul-sao-paulo-com-garagem-72m2-aluguel-RS2400-id-2517302742/,"Apartamento com 2 Quartos para Aluguel, 72m²","Alameda Campinas, 1521 - Jardim Paulista, São Paulo - SP",72,2,2,1,nan,2400,1262,São Paulo,2021-05-11 17:56, Jardim Paulista
76,2509600401,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-95m2-aluguel-RS2600-id-2509600401/,"Apartamento com 3 Quartos para Aluguel, 95m²","Vila Mariana, São Paulo - SP",95,3,2,1,"Elevador
Condomínio fechado
Aceita animais
Portão eletrônico",2600,642,São Paulo,2021-05-11 17:56, SP
77,2517992613,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-38m2-aluguel-RS1700-id-2517992613/,"Apartamento com Quarto para Aluguel, 38m²","Rua Herculano de Freitas, 131 - Bela Vista, São Paulo - SP",38,1,1,1,"Mobiliado
Elevador
Portaria 24h
Cozinha americana",1700,680,São Paulo,2021-05-11 17:56, Bela Vista
78,2518566324,https://www.vivareal.com.br/imovel/apartamento-3-quartos-liberdade-centro-sao-paulo-com-garagem-79m2-aluguel-RS2800-id-2518566324/,"Apartamento com 3 Quartos para Aluguel, 79m²","Rua Galvão Bueno, 499 - Liberdade, São Paulo - SP",79,3,2,2,"Piscina
Academia
Churrasqueira
Condomínio fechado
Jardim",2800,570,São Paulo,2021-05-11 17:56, Liberdade
79,2513985380,https://www.vivareal.com.br/imovel/apartamento-2-quartos-pinheiros-zona-oeste-sao-paulo-com-garagem-63m2-aluguel-RS3500-id-2513985380/,"Apartamento com 2 Quartos para Aluguel, 63m²","Rua Alves Guimarães, 642 - Pinheiros, São Paulo - SP",63,2,1,1,"Mobiliado
Piscina
Academia
Churrasqueira
Elevador",3500,730,São Paulo,2021-05-11 17:56, Pinheiros
80,2518365772,https://www.vivareal.com.br/imovel/apartamento-1-quartos-cidade-moncoes-zona-sul-sao-paulo-com-garagem-38m2-aluguel-RS2983-id-2518365772/,"Apartamento com Quarto para Aluguel, 38m²","Rua Sansão Alves dos Santos, 56 - Cidade Monções, São Paulo - SP",38,1,2,1,"Mobiliado
Piscina
Academia
Ar-condicionado
Elevador",2983,1200,São Paulo,2021-05-11 17:56, Cidade Monções
81,2517201692,https://www.vivareal.com.br/imovel/apartamento-2-quartos-barra-funda-zona-oeste-sao-paulo-33m2-aluguel-RS1900-id-2517201692/,"Apartamento com 2 Quartos para Aluguel, 33m²","Rua Cônego Vicente Miguel Marino, 29 - Barra Funda, São Paulo - SP",33,2,1,--,"Academia
Churrasqueira
Elevador
Condomínio fechado
Aceita animais",1900,250,São Paulo,2021-05-11 17:56, Barra Funda
82,2427467162,https://www.vivareal.com.br/imovel/apartamento-1-quartos-consolacao-centro-sao-paulo-25m2-aluguel-RS1950-id-2427467162/,"Apartamento com Quarto para Aluguel, 25m²","Rua Augusta - Consolação, São Paulo - SP",25,1,1,--,"Academia
Ar-condicionado
Espaço gourmet
Móvel planejado
Área de lazer",1950,380,São Paulo,2021-05-11 17:56, Consolação
83,2512769454,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-centro-sao-paulo-com-garagem-70m2-aluguel-RS2700-id-2512769454/,"Apartamento com 2 Quartos para Aluguel, 70m²","Rua Álvaro de Carvalho, 134 - Centro, São Paulo - SP",70,2,2,1,"Piscina
Varanda gourmet
Academia
Churrasqueira
Elevador",2700,880,São Paulo,2021-05-11 17:56, Centro
84,2519140974,https://www.vivareal.com.br/imovel/apartamento-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-45m2-aluguel-RS4200-id-2519140974/,"Apartamento com Quarto para Aluguel, 45m²","Rua Pedroso Alvarenga, 505 - Itaim Bibi, São Paulo - SP",45,1,1,1,"Mobiliado
Elevador
Aceita animais
Jardim
Salão de festas",4200,785,São Paulo,2021-05-11 17:56, Itaim Bibi
85,2503146353,https://www.vivareal.com.br/imovel/apartamento-2-quartos-butanta-zona-oeste-sao-paulo-com-garagem-72m2-aluguel-RS1500-id-2503146353/,"Apartamento com 2 Quartos para Aluguel, 72m²","Rua Coronel Camisão, 409 - Butantã, São Paulo - SP",72,2,2,1,"Mobiliado
Piscina
Elevador
Playground
Portaria 24h",1500,1048,São Paulo,2021-05-11 17:56, Butantã
86,2515763212,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-cecilia-centro-sao-paulo-100m2-aluguel-RS2700-id-2515763212/,"Apartamento com 2 Quartos para Aluguel, 100m²","Rua São Vicente de Paulo, 199 - Santa Cecília, São Paulo - SP",100,2,2,--,nan,2700,766,São Paulo,2021-05-11 17:56, Santa Cecília
87,2504683746,https://www.vivareal.com.br/imovel/apartamento-1-quartos-republica-centro-sao-paulo-com-garagem-46m2-aluguel-RS2800-id-2504683746/,"Apartamento com Quarto para Aluguel, 46m²","Praça Júlio Mesquita, 97 - República, São Paulo - SP",46,1,1,1,"Piscina
Varanda
Academia
Churrasqueira
Ar-condicionado",2800,390,São Paulo,2021-05-11 17:56, República
88,2500595616,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-70m2-aluguel-RS2560-id-2500595616/,"Apartamento com 2 Quartos para Aluguel, 70m²","Praça General Gentil Falcão, 175 - Brooklin, São Paulo - SP",70,2,2,1,"Elevador
Condomínio fechado
Aceita animais
Jardim
Playground",2560,720,São Paulo,2021-05-11 17:56, Brooklin
89,2508304638,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-buarque-centro-sao-paulo-com-garagem-50m2-aluguel-RS2000-id-2508304638/,"Apartamento com 2 Quartos para Aluguel, 50m²","Rua Marquês de Itu, 181 - Vila Buarque, São Paulo - SP",50,2,1,1,"Piscina
Elevador
Aceita animais
Salão de festas
Portaria 24h",2000,1050,São Paulo,2021-05-11 17:56, Vila Buarque
90,2489112175,https://www.vivareal.com.br/imovel/apartamento-1-quartos-sumare-zona-oeste-sao-paulo-com-garagem-50m2-aluguel-RS1800-id-2489112175/,"Apartamento com Quarto para Aluguel, 50m²","Rua André Casado, 215 - Sumaré, São Paulo - SP",50,1,1,1,"Piscina
Academia
Elevador
Condomínio fechado
Aceita animais",1800,670,São Paulo,2021-05-11 17:56, Sumaré
91,2500962645,https://www.vivareal.com.br/imovel/apartamento-1-quartos-consolacao-centro-sao-paulo-com-garagem-40m2-aluguel-RS2300-id-2500962645/,"Apartamento com Quarto para Aluguel, 40m²","Rua Dona Antônia de Queirós, 180 - Consolação, São Paulo - SP",40,1,1,1,"Piscina
Academia
Churrasqueira
Ar-condicionado
Elevador",2300,480,São Paulo,2021-05-11 17:56, Consolação
92,2514050602,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-paulista-zona-sul-sao-paulo-com-garagem-80m2-aluguel-RS6000-id-2514050602/,"Apartamento com 2 Quartos para Aluguel, 80m²","Alameda Joaquim Eugênio de Lima, 711 - Jardim Paulista, São Paulo - SP",80,2,3,2,"Mobiliado
Piscina
Academia
Ar-condicionado
Elevador",6000,1000,São Paulo,2021-05-11 17:56, Jardim Paulista
93,2518232960,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-mascote-zona-sul-sao-paulo-com-garagem-60m2-aluguel-RS1350-id-2518232960/,"Apartamento com 2 Quartos para Aluguel, 60m²","Avenida Santa Catarina, 1531 - Vila Mascote, São Paulo - SP",60,2,1,1,"Piscina
Academia
Churrasqueira
Elevador
Espaço gourmet",1350,680,São Paulo,2021-05-11 17:56, Vila Mascote
94,2489045190,https://www.vivareal.com.br/imovel/apartamento-2-quartos-indianopolis-zona-sul-sao-paulo-com-garagem-60m2-aluguel-RS2190-id-2489045190/,"Apartamento com 2 Quartos para Aluguel, 60m²","Alameda Jauaperi, 943 - Indianópolis, São Paulo - SP",60,2,2,1,"Elevador
Condomínio fechado
Playground
Salão de festas
Bicicletário",2190,510,São Paulo,2021-05-11 17:56, Indianópolis
95,2514419927,https://www.vivareal.com.br/imovel/apartamento-2-quartos-higienopolis-centro-sao-paulo-62m2-aluguel-RS1811-id-2514419927/,"Apartamento com 2 Quartos para Aluguel, 62m²","Rua Dona Veridiana, 521 - Higienópolis, São Paulo - SP",62,2,1,--,"Elevador
Aceita animais
Bicicletário
Portaria 24h
Acesso para deficientes",1811,689,São Paulo,2021-05-11 17:56, Higienópolis
96,2506826777,https://www.vivareal.com.br/imovel/apartamento-1-quartos-cerqueira-cesar-centro-sao-paulo-25m2-aluguel-RS2490-id-2506826777/,"Apartamento com Quarto para Aluguel, 25m²","Rua Cristiano Viana, 950 - Cerqueira César, São Paulo - SP",25,1,1,--,"Mobiliado
Piscina
Academia
Churrasqueira
Elevador",2490,180,São Paulo,2021-05-11 17:56, Cerqueira César
97,2480578584,https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-gomes-zona-oeste-sao-paulo-20m2-aluguel-RS890-id-2480578584/,"Apartamento com Quarto para Aluguel, 20m²","Rua Pereira do Lago, 309 - Vila Gomes, São Paulo - SP",20,1,1,--,"Mobiliado
Condomínio fechado",890,,São Paulo,2021-05-11 17:56, Vila Gomes
98,2517980191,https://www.vivareal.com.br/imovel/apartamento-2-quartos-sumarezinho-zona-oeste-sao-paulo-62m2-aluguel-RS2000-id-2517980191/,"Apartamento com 2 Quartos para Aluguel, 62m²","Rua Heitor Penteado, 2111 - Sumarezinho, São Paulo - SP",62,2,1,--,"Elevador
Condomínio fechado
Portaria 24h
Portão eletrônico",2000,564,São Paulo,2021-05-11 17:56, Sumarezinho
99,2516332012,https://www.vivareal.com.br/imovel/apartamento-3-quartos-paraiso-zona-sul-sao-paulo-com-garagem-75m2-aluguel-RS2490-id-2516332012/,"Apartamento com 3 Quartos para Aluguel, 75m²","Rua Manuel da Nóbrega, 604 - Paraíso, São Paulo - SP",75,3,2,1,"Elevador
Aceita animais
Jardim
Playground
Salão de festas",2490,927,São Paulo,2021-05-11 17:56, Paraíso
100,2511843132,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-analia-franco-zona-leste-sao-paulo-com-garagem-156m2-aluguel-RS3800-id-2511843132/,"Apartamento com 3 Quartos para Aluguel, 156m²","Rua Professor João de Oliveira Torres, 364 - Jardim Anália Franco, São Paulo - SP",156,3,5,2,"Piscina
Academia
Churrasqueira
Elevador
Condomínio fechado",3800,1926,São Paulo,2021-05-11 17:56, Jardim Anália Franco
101,2514793656,https://www.vivareal.com.br/imovel/apartamento-1-quartos-santa-cecilia-centro-sao-paulo-com-garagem-42m2-aluguel-RS1400-id-2514793656/,"Apartamento com Quarto para Aluguel, 42m²","Rua São Vicente de Paulo, 124 - Santa Cecília, São Paulo - SP",42,1,1,1,"Piscina
Academia
Ar-condicionado
Elevador
Portaria 24h",1400,906,São Paulo,2021-05-11 17:56, Santa Cecília
102,2516200200,https://www.vivareal.com.br/imovel/apartamento-3-quartos-alto-da-mooca-zona-leste-sao-paulo-com-garagem-90m2-aluguel-RS1600-id-2516200200/,"Apartamento com 3 Quartos para Aluguel, 90m²","Rua Sara Bernhard, 355 - Alto da Mooca, São Paulo - SP",90,3,2,1,"Aceita animais
Jardim
Playground
Salão de festas
Portaria 24h",1600,590,São Paulo,2021-05-11 17:56, Alto da Mooca
103,2518078398,https://www.vivareal.com.br/imovel/apartamento-1-quartos-paraiso-zona-sul-sao-paulo-60m2-aluguel-RS1800-id-2518078398/,"Apartamento com Quarto para Aluguel, 60m²","Rua Coronel Oscar Porto - Paraíso, São Paulo - SP",60,1,1,--,"Elevador
Portaria 24h
Closet",1800,890,São Paulo,2021-05-11 17:56, Paraíso
104,2508534829,https://www.vivareal.com.br/imovel/apartamento-4-quartos-planalto-paulista-zona-sul-sao-paulo-175m2-aluguel-RS2900-id-2508534829/,"Apartamento com 4 Quartos para Aluguel, 175m²","Alameda dos Guaramomis, 362 - Planalto Paulista, São Paulo - SP",175,4,6,--,"Piscina
Academia
Churrasqueira
Elevador
Aceita animais",2900,3200,São Paulo,2021-05-11 17:56, Planalto Paulista
105,2518222180,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-gomes-cardim-zona-leste-sao-paulo-com-garagem-72m2-aluguel-RS2500-id-2518222180/,"Apartamento com 3 Quartos para Aluguel, 72m²","Rua Serra de Bragança, 953 - Vila Gomes Cardim, São Paulo - SP",72,3,2,2,"Piscina
Academia
Churrasqueira
Elevador
Condomínio fechado",2500,600,São Paulo,2021-05-11 17:56, Vila Gomes Cardim
106,2516432721,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-55m2-aluguel-RS3500-id-2516432721/,"Apartamento com 2 Quartos para Aluguel, 55m²","Rua Comendador Miguel Calfat, 183 - Vila Nova Conceição, São Paulo - SP",55,2,1,1,"Mobiliado
Piscina
Academia
Churrasqueira
Aceita animais",3500,850,São Paulo,2021-05-11 17:56, Vila Nova Conceição
107,2518653581,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-primavera-zona-leste-sao-paulo-com-garagem-50m2-aluguel-RS2200-id-2518653581/,"Apartamento com 2 Quartos para Aluguel, 50m²","Rua Brito Peixoto - Vila Primavera, São Paulo - SP",50,2,1,1,"Mobiliado
Piscina
Academia
Churrasqueira
Aceita animais",2200,500,São Paulo,2021-05-11 17:56, Vila Primavera
108,2518940365,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-mafra-zona-leste-sao-paulo-com-garagem-64m2-aluguel-RS2100-id-2518940365/,"Apartamento com 2 Quartos para Aluguel, 64m²","Rua Visconde de Balsemão, 20 - Vila Mafra, São Paulo - SP",64,2,1,1,"Piscina
Academia
Churrasqueira
Ar-condicionado
Elevador",2100,465,São Paulo,2021-05-11 17:56, Vila Mafra
109,2503624821,https://www.vivareal.com.br/imovel/apartamento-1-quartos-higienopolis-centro-sao-paulo-45m2-aluguel-RS2200-id-2503624821/,"Apartamento com Quarto para Aluguel, 45m²","Rua Martinico Prado, 128 - Higienópolis, São Paulo - SP",45,1,1,--,"Jardim
Portaria 24h
Cozinha americana",2200,400,São Paulo,2021-05-11 17:56, Higienópolis
110,2518601784,https://www.vivareal.com.br/imovel/apartamento-1-quartos-santa-cecilia-centro-sao-paulo-40m2-aluguel-RS1500-id-2518601784/,"Apartamento com Quarto para Aluguel, 40m²","Alameda Barros, 142 - Santa Cecília, São Paulo - SP",40,1,1,--,"Aceita animais
Jardim
Portaria 24h
Acesso para deficientes",1500,450,São Paulo,2021-05-11 17:56, Santa Cecília
111,2516693509,https://www.vivareal.com.br/imovel/apartamento-4-quartos-paraiso-do-morumbi-zona-sul-sao-paulo-com-garagem-200m2-aluguel-RS6000-id-2516693509/,"Apartamento com 4 Quartos para Aluguel, 200m²","Rua Deputado Laércio Corte, 951 - Paraíso do Morumbi, São Paulo - SP",200,4,6,3,"Mobiliado
Piscina
Academia
Churrasqueira
Elevador",6000,1850,São Paulo,2021-05-11 17:56, Paraíso do Morumbi
112,2514678107,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-80m2-aluguel-RS2900-id-2514678107/,"Apartamento com 2 Quartos para Aluguel, 80m²","Rua França Pinto, 1255 - Vila Mariana, São Paulo - SP",80,2,2,1,"Elevador
Condomínio fechado
Aceita animais
Jardim
Salão de festas",2900,760,São Paulo,2021-05-11 17:56, Vila Mariana
113,2513979321,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-50m2-aluguel-RS2700-id-2513979321/,"Apartamento com Quarto para Aluguel, 50m²","Rua Doutor Plínio Barreto, 173 - Bela Vista, São Paulo - SP",50,1,1,1,"Piscina
Academia
Elevador
Espaço gourmet
Jardim",2700,429,São Paulo,2021-05-11 17:56, Bela Vista
114,2518701694,https://www.vivareal.com.br/imovel/apartamento-1-quartos-santo-amaro-zona-sul-sao-paulo-com-garagem-33m2-aluguel-RS2200-id-2518701694/,"Apartamento com Quarto para Aluguel, 33m²","Rua Coronel Luís Barroso, 582 - Santo Amaro, São Paulo - SP",33,1,1,1,"Mobiliado
Piscina
Academia
Churrasqueira
Elevador",2200,600,São Paulo,2021-05-11 17:56, Santo Amaro
115,2518792674,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-cecilia-centro-sao-paulo-com-garagem-60m2-aluguel-RS2500-id-2518792674/,"Apartamento com 2 Quartos para Aluguel, 60m²","Rua Tupi, 103 - Santa Cecília, São Paulo - SP",60,2,2,1,"Piscina
Academia
Churrasqueira
Elevador
Aceita animais",2500,816,São Paulo,2021-05-11 17:56, Santa Cecília
116,2511364475,https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-39m2-aluguel-RS1999-id-2511364475/,"Apartamento com Quarto para Aluguel, 39m²","Rua Balthazar da Veiga, 592 - Vila Nova Conceição, São Paulo - SP",39,1,1,1,"Mobiliado
Piscina
Academia
Churrasqueira
Elevador",1999,989,São Paulo,2021-05-11 17:56, Vila Nova Conceição
117,2518654378,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-210m2-aluguel-RS8500-id-2518654378/,"Apartamento com 3 Quartos para Aluguel, 210m²","Rua Cincinato Braga, 535 - Bela Vista, São Paulo - SP",210,3,3,2,"Elevador
Portaria 24h",8500,1950,São Paulo,2021-05-11 17:56, Bela Vista
118,2503898776,https://www.vivareal.com.br/imovel/apartamento-1-quartos-santo-amaro-zona-sul-sao-paulo-com-garagem-33m2-aluguel-RS3100-id-2503898776/,"Apartamento com Quarto para Aluguel, 33m²","Rua Henri Dunant, 443 - Santo Amaro, São Paulo - SP",33,1,1,1,"Mobiliado
Piscina
Academia
Churrasqueira
Ar-condicionado",3100,550,São Paulo,2021-05-11 17:56, Santo Amaro
119,2517541201,https://www.vivareal.com.br/imovel/apartamento-1-quartos-pinheiros-zona-oeste-sao-paulo-com-garagem-54m2-aluguel-RS3000-id-2517541201/,"Apartamento com Quarto para Aluguel, 54m²","Rua Capote Valente, 929 - Pinheiros, São Paulo - SP",54,1,1,1,"Mobiliado
Condomínio fechado
Aceita animais
Portaria 24h",3000,640,São Paulo,2021-05-11 17:56, Pinheiros
120,2518579308,https://www.vivareal.com.br/imovel/apartamento-3-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-112m2-aluguel-RS5000-id-2518579308/,"Apartamento com 3 Quartos para Aluguel, 112m²","Rua Pedroso Alvarenga, 466 - Itaim Bibi, São Paulo - SP",112,3,2,1,"Piscina
Condomínio fechado
Aceita animais
Salão de festas
Portaria 24h",5000,1800,São Paulo,2021-05-11 17:56, Itaim Bibi
121,2511792638,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-guedala-zona-sul-sao-paulo-com-garagem-100m2-aluguel-RS3450-id-2511792638/,"Apartamento com 3 Quartos para Aluguel, 100m²","Rua Dom Armando Lombardi, 701 - Jardim Guedala, São Paulo - SP",100,3,4,2,"Piscina
Academia
Elevador
Condomínio fechado
Jardim",3450,1800,São Paulo,2021-05-11 17:56, Jardim Guedala
